-69346	-60798	75119	-53691	-86433
-17253	35973	15719	-68038	-30416
-10930	-79162	-51456	-44376	87068
-86793	76731	33716	83279	-31652
20427	-84636	-95287	-91493	-80984
69206	72783	-90897	51789	-68704
-61402	-56058	60036	-27685	-21373
-73503	93078	-20855	-69895	69495
30563	-33286	73470	30771	-35566
-97715	23284	-62259	-25267	-64660
5889	94489	-9828	86702	-26208
10181	-45356	-27651	76441	10803
-52920	39228	-28631	69973	-29014
-94049	40154	-23537	12291	-52361
98397	-47880	-85043	-73333	-53380
73297	-13072	-161	-66403	-56276
-53649	93491	21763	-4982	-5404
64318	-13423	23800	-3669	-33331
27792	5258	-2706	-25620	-12563
14993	96439	41771	88500	-56668
88304	63495	-63820	-21759	62387
-54480	53462	-98167	9637	66485
-12691	-7544	-83078	41647	32633
-63338	-27628	3346	88852	-26537
94716	77342	19618	15032	-30062
-50655	71691	36994	1727	52522
44026	-39153	47203	-20407	-42229
-22415	91655	36672	91387	-40383
50262	-26617	-89859	4534	-5894
41762	38715	-53006	-98364	96859
1897	-13129	-27411	-53195	-84679
56784	-81510	1250	36120	94503
-55398	2102	-14730	88765	4750
-28525	34391	21108	77920	65440
-71115	28316	-32423	-68168	-96320
55317	-62428	99351	-44772	87149
-31544	-46689	3392	-19276	-71500
-59891	-13911	86218	-22360	-63630
15817	-96833	-57872	-8953	94756
-3334	-85595	-30767	81447	-94495
-85532	-41761	-76487	97480	-81771
-96474	7284	10001	-44748	-94606
17067	85754	27302	-43403	73286
2824	-61344	-93518	-32219	62884
34038	-65398	4053	96075	-19728
-54574	1353	-79480	85755	59444
84954	11495	-48381	-40528	10446
20578	43314	10380	209	-70534
-53505	-17407	-11700	89217	-78129
-17955	3469	86239	84524	66541
-7846	94694	45067	-91619	-21313
5564	40053	87399	-14522	-29529
43554	98090	-26915	-83522	-67631
49337	25856	54438	-97210	23001
-34623	62492	53611	-74677	36752
-92143	50385	92840	82973	92193
-3216	2536	-14565	-2186	9686
-49427	87043	-27360	52630	-69135
-45494	-13187	-10746	80375	-5426
93947	66210	-19398	55341	28235
46571	-17284	-72263	-64992	-65710
-5222	17849	96473	-69307	-45098
44714	-91583	55942	-43664	10929
-75319	50395	-71201	-13630	78898
-38494	-16630	69184	84847	-18638
6073	-54923	-44129	57989	-52861
87029	-48639	-67146	77646	86207
-83867	49771	32808	23539	5833
-69203	-93694	-92346	-43790	-59063
21744	-10125	15757	57392	11334
-57914	70296	-38473	87084	-69923
-11511	70599	28826	-57652	52468
96402	-25902	63483	-57612	28394
25331	-3588	97747	-24972	-36202
-20859	97599	54431	-31988	-99061
46277	34059	-2189	60450	27920
-59536	-71594	78399	-56855	-95771
4217	-32159	-79329	12213	-49293
46866	-4809	-12462	53733	-62657
38562	21250	16553	-97707	19491
-68853	53427	-70369	-2363	-66775
-15470	28449	75193	-21932	95928
26187	36306	44362	-39576	-2551
83774	95594	93797	59767	69835
42681	54481	-25874	-50130	-43946
70534	-89310	-26358	-42935	-37033
-40472	12780	-95644	-44239	-89486
95903	-43448	-99006	15788	55803
60597	-25460	88949	43645	-10954
-68727	72529	97931	66368	81903
56696	99499	-92669	-76934	-39431
-60861	10461	47314	4717	-9495
56623	1500	82681	-18638	85596
79061	22118	-78610	-66567	-4852
-44394	2607	-12733	77473	-4398
-2050	18337	24259	-52873	-26328
-78211	60764	42767	-40220	-21571
-29886	-19110	97181	-76382	38521
-33049	-71129	94189	91276	30200
-92049	-3566	59427	72830	93401
74946	9054	87630	2223	67066
23796	-15850	10060	68984	65514
-82922	55751	-65251	74619	10276
51883	64335	-49741	51719	-19138
95305	2072	-2260	-52742	25828
97025	20920	-41580	75493	75360
90746	94054	-97541	-88229	85404
-32388	-37951	54553	5889	-89889
-11874	-3999	-71747	16627	-29259
-67847	8672	21572	-22491	-85775
33662	86657	-48392	-19851	63323
77031	-90853	-97908	-88822	63765
75159	-95889	2647	-10047	-95258
-22860	73428	88209	-57096	96710
35024	69892	41405	44452	45757
-73074	-22302	26482	46677	-93959
54665	-93871	-69524	-22644	-69482
87340	-41582	-52231	-68516	571
55607	68251	81015	-56435	-13186
-2506	-27646	34467	34391	-88513
26768	-62172	43099	-19165	-91497
59867	-10728	-71613	-11822	28493
22625	32098	93207	223	-7844
83959	-86445	-49383	49632	-53506
-9102	-50311	30747	30524	-57142
70804	-66702	-38922	-6802	86179
55652	-47212	21339	-49978	-37853
17277	-26267	-3884	54649	-5598
68106	92687	1942	-25233	67941
-71286	15974	-5161	-15259	96984
73208	87177	46433	69326	30039
19227	-37910	16081	-63932	-18385
-2991	83660	-1155	-3226	4738
69508	94546	-70675	80616	-16603
1764	-73233	25806	-29303	3823
-96940	66434	53112	-72531	80261
3543	-94117	-94443	16211	71388
28040	-20020	52366	96922	-48120
-62078	45650	-72963	19661	58502
28439	-28583	14081	-74141	60036
59587	-12916	50931	3347	56222
68427	66268	67077	-52784	50633
-3085	-92290	-83708	15335	45369
-51981	49090	-20959	23248	82927
-30351	58570	-71100	-61563	18225
-55280	9331	41948	77330	-48451
55051	73614	-27521	-44829	-26152
86724	-69463	-85043	85636	-34217
-36576	746	-7761	-73357	-69815
82712	25249	75348	41524	-7726
91461	62461	-78298	35451	87036
22079	-93559	-64697	70219	-55372
21270	72939	19061	-11375	-36698
-53658	92261	-71899	-68564	51851
37222	-18184	-3924	1838	37414
60892	-51106	-42444	-90800	-48411
86050	-90280	-66845	70644	75895
-48242	45934	97062	83477	58105
92199	33547	-69970	93859	64019
-73417	-19812	6694	58768	-67764
-54270	-28522	-73278	54155	67649
-98560	46943	81733	63055	52578
65729	-66623	-89758	45300	22681
80266	59188	75504	636	-41929
-19649	-67730	-92517	45386	-85476
-11689	-43222	67769	28238	27502
4993	-48434	-51107	-38877	63454
-56179	31205	-94375	63851	42794
-30336	19413	44476	37135	33590
-37074	63832	-53199	7041	81803
75181	4996	-98990	30733	-59895
80737	53233	91367	93458	34051
-85684	91241	-76800	55452	-99565
-9820	87616	66739	17914	-37896
-62725	-46717	36044	25052	-58138
-65190	92531	96678	54909	8755
-8385	93909	15235	85718	-56727
98103	77134	-57709	16909	-13362
27364	-5259	79534	98683	-62007
16913	60406	-74589	-76964	-11485
-83712	49375	-77310	-76829	-87221
-29130	-52870	-72454	5696	80359
-88509	14309	-61246	-71652	-15902
96276	-84869	-8447	-89552	47955
-58022	-76783	-23552	-15183	-83369
74109	13775	-39161	57628	97028
85388	-10153	63716	54302	40664
67745	36337	51877	46739	76175
38778	-21308	98692	63449	91292
29470	19078	-67233	82116	-40422
85800	17493	-51402	-93804	-71642
43333	-14620	-67159	-27153	-11046
-89621	14702	48702	72320	96722
86520	-74560	-62123	-12829	2771
-33499	28527	-40962	-85977	40917
-11875	49464	-45771	78405	-86212
-45598	-66892	59737	43829	75167
44035	-69791	-3089	36425	82915
67706	40684	45472	2495	-11975
-50689	23712	77635	-31774	-56745
54505	68961	-58839	90459	77795
91921	98613	83908	20332	-61424
-18236	39632	5863	16475	76369
-20742	66358	42026	80418	-45699
-82128	28412	-34004	-12046	-57673
-76518	-46510	70797	-27666	46583
-81470	-79404	-61082	-54597	-96781
-25987	-21961	73503	50153	36922
-71396	-70271	-52087	28055	-42192
82180	-94611	-51004	-60964	94767
-80738	41783	7238	-37843	-1193
-1131	-92291	-65572	19726	16948
72922	-65989	75212	-19755	5725
-23533	-83037	-65204	-17510	-50435
-32887	18282	-97295	55517	-51968
-49022	-64423	17579	62647	-1138
47558	31611	-76958	71006	-70342
-65301	96380	77143	41703	2126
91477	58301	9187	21681	76595
-21161	-55903	-2328	58701	18457
66651	-37389	-84315	-11710	-85536
80202	83360	5630	71351	68855
-78759	5974	-56373	91450	-56183
-75888	36812	21976	-71937	-61069
-78031	-11535	43638	75475	94827
-8684	64800	-13070	84358	18128
-23911	17061	73410	72084	-47760
9467	24678	15943	-16966	-54718
-98539	70238	-18609	28398	-14376
-2792	14986	-65781	25710	52340
22717	47045	-20270	29713	-13199
-83437	30680	52888	74501	30443
32563	-36004	-33834	79294	-91558
-12306	73341	25407	33801	-52857
-59034	84297	28665	70584	-99048
70241	98407	20070	27120	-16574
99505	-73932	56980	-21006	-8952
-36948	-69380	412	8185	-42496
73202	-73008	11654	-27726	32997
-2948	-30045	-76755	17395	54241
-33695	-241	9598	62926	36788
97075	61952	-93113	-92276	80794
84002	-29449	8019	-24828	39783
-72480	-49098	73107	91853	-64493
-39874	14478	-93188	-90474	54818
-68093	-50666	-32625	84764	-18753
23292	86534	-16832	48810	-62215
80224	-23630	-68819	-52689	-14885
82198	-2496	37316	56551	50396
-92007	-95426	-60061	38292	-45240
24450	63716	67791	-61443	30684
21987	59738	81076	26621	-98937
72979	51510	68246	-87520	21368
-47264	-89859	-27414	61632	2872
-22386	74082	-71530	-29736	-67402
61472	-82200	27579	98297	69162
26378	-40800	-84345	7112	6689
63307	76372	3565	7706	-31954
63873	83934	-22632	-93294	27712
-99274	-21198	-62623	-42580	73692
60877	-59913	-70063	-22589	66046
-14167	1496	62051	97870	-2362
17471	-59859	59842	35237	65352
11411	89222	1721	-90841	-99665
-58832	-43474	-47527	79349	-13862
-64285	96957	93352	69796	14621
90386	-69383	-91752	48717	-13678
-54578	79301	-24224	76637	-88895
7056	1151	25983	-98413	-74213
93407	4981	-49683	39258	32175
-75953	3493	-13650	8319	-71863
-31538	-62149	-97929	15595	2664
-95442	-16641	-15886	-24171	-51516
24119	-59634	36671	-57465	28057
-37710	-64316	-68854	-27516	-86149
95559	90333	21450	91172	85039
-52394	39745	96785	87491	-51544
12097	-9963	-50918	-8267	-29987
80250	39714	-1289	81178	10980
-91187	92829	15430	99269	-66673
-76830	-66426	-18155	-99424	73258
48925	-50759	95456	74719	70188
23877	-67315	-6151	-81988	-42659
78218	-30993	73096	-72051	-77880
-46870	72796	-91314	53932	-95843
-57895	-87749	-29392	44779	13966
44815	89345	-80881	19820	-49277
99786	-21539	-56300	-95344	78806
-46086	-44634	36446	79954	-42758
24536	-38985	98770	-50903	46318
11304	99397	83798	-36903	41475
47320	-89865	64026	-97373	-52302
29908	-97551	-86941	-44622	12682
-44051	-80826	-6797	-20927	91087
-80813	90639	-11087	12283	-52385
-89918	10544	69376	-71961	-94300
72067	64270	18929	-87713	16552
16694	42556	49152	52617	-30306
-81934	-34624	-32777	-81086	-62422
-15616	11201	64689	81390	11383
-25075	-67843	59053	-63090	82167
-53691	75476	-82842	88540	23240
90040	22825	85460	-13513	-63094
-41515	89508	-42635	-7189	-32604
-15384	-85066	-4021	-45270	-70947
35538	64785	-19089	61034	-51963
17443	-56105	-61079	-8688	-65552
56854	32537	2740	86707	54870
-61172	-99205	-9380	30229	-52213
-51097	1109	38791	-44140	-36693
69586	-93853	35526	15318	-96506
3995	-50195	-67541	-69283	46839
-99918	80427	-371	15785	64117
48202	82033	-64158	-31430	-91233
-37276	88947	59003	-98443	-24591
-93668	77682	74764	64337	-15691
43579	43091	69556	90877	18220
-83721	14633	40499	66224	-12783
60154	-79438	60698	-41607	25708
-48379	-92203	-38201	-64323	7590
-95795	-87745	64911	-87786	66867
-20085	47205	-25266	62959	-17202
87641	-77647	70521	-95197	-61778
33289	-17693	-92764	58587	-71694
-83210	8596	-85255	33255	73052
-78972	18133	-86312	56525	7943
-17636	74860	-18150	61701	-38238
89690	87420	-17800	23937	28811
-42725	29517	-40188	-4148	-87167
17283	28713	87094	-84751	-29602
-5531	1459	15674	35974	-43984
54063	-75390	-5861	-89055	10594
-83788	26808	-72329	-85399	-67026
-9966	-95069	-66886	32104	-93979
82467	-98436	1547	-60369	30534
79114	63859	67119	48162	-44753
-94121	75717	28770	14961	99873
-74367	46141	-29135	65265	-89562
26333	-38140	90552	7004	94633
76296	-95669	-78239	-58138	-42024
-42818	-40583	86119	98439	72295
-41704	75934	49197	90393	-69965
78726	-21216	36637	-24691	-66951
-69208	-53189	72880	-18111	7872
-84037	-78866	-48345	-64468	30095
52204	67257	-14656	-16683	14223
59478	55856	-54315	42698	-22778
29265	-94196	88969	-64580	13988
-23713	75708	27745	3701	-97206
73035	-89696	41902	-55701	39066
-39541	32838	-79250	-16882	-48409
56929	-89961	-91440	92105	-11084
-34284	62838	-79341	-10386	-65704
79591	-76600	-91887	53464	74600
7439	69212	86593	7102	-443
82732	-16686	529	-62746	9210
19331	45453	-13048	59585	-85377
42932	-88593	62071	-80104	40811
-73427	94609	-57172	64851	69483
-42391	-4028	16598	-35161	-762
-35271	42323	12755	-87525	56735
-5191	-93600	28979	15495	2258
-79755	80352	94428	22384	34778
-32793	59721	-1063	-47314	42530
52865	54195	-38839	22176	-90985
-53143	56932	62532	-44486	-83285
33188	99126	-48382	-48971	-46335
78234	-87505	-69600	-40958	-17920
-50616	59976	-66810	84016	-82612
-72541	43013	-71004	-40057	58064
67763	-14827	-93594	-81769	-37585
24566	-33157	97363	-94684	20896
-32414	-81114	-62808	63192	93234
57199	44994	72444	34036	82648
-24121	-80391	26706	-44054	-94547
54483	24657	58951	6566	-75032
35945	-8679	45480	-44970	-7971
-14281	15531	-26942	-81227	-40593
35750	14896	-71930	-96323	44162
97587	-73083	54811	-54577	-99752
58100	-91598	65372	-42744	-25200
-73804	-67455	-48832	-96324	-90670
-32451	-7484	70038	-57547	1589
-3365	91863	96635	40865	-10110
-67017	-58263	-22306	48149	13849
77508	-74419	-78909	-65242	19146
-70069	-26520	-10725	32398	-95775
41064	62360	-61414	35389	-74305
73052	-58692	-45578	51249	99399
-28401	93254	11342	-36961	-60210
1824	-85255	-64458	-71983	75307
-23451	-42064	-32394	-45512	34251
-29026	-3837	45792	58877	88463
-88689	-7709	25543	-47076	58556
-30881	-87414	96062	5136	76415
-83088	38123	-54940	-91783	85252
36171	-62972	-66988	74415	-46230
80107	-39725	6340	94535	82935
-15304	-7169	-67391	61836	-66879
64203	29128	19032	-77557	2826
-70145	32646	-36678	17317	69207
4950	93282	13632	-29901	88140
53842	94266	-22293	52468	-13081
73125	95623	95934	35968	-83859
35944	-29964	-18687	80007	93813
-23797	81798	38647	69046	86231
19282	-49644	15786	25431	11081
-19978	92720	-9473	16160	-89061
30686	-80708	-77884	-92857	37776
-18027	-24814	-32964	-62178	63359
93980	74365	-53455	57806	52742
-85897	-10952	84746	-17873	20498
-27759	-17278	40332	69514	72990
-99413	-57267	-89738	33276	-86667
67194	-99877	-98647	84226	30132
69689	99537	59400	-54231	-71417
-45230	-35889	32209	-77806	-55600
-88142	-85784	-62784	84350	37648
-78020	83983	-10237	-17782	-85740
45911	76145	-19495	-37496	-53467
-80110	62561	-49117	-330	51666
97676	-23754	29788	26509	-54038
-45167	29447	98222	28367	-87357
-61394	-32663	17415	-70579	-9388
51957	97235	11268	-70786	75331
-2756	43563	-91281	48305	-50563
17021	-36843	1224	-23284	84371
-96054	16701	90632	92337	-52350
-32927	92011	76878	-84915	-38460
-71271	55949	20070	56723	88932
38300	-81003	-79996	-82304	-21061
37306	-87219	-27282	93074	17094
-61790	76112	-74043	-5539	-67436
75051	-5170	39127	49589	-544
53170	68126	-43790	-122	19289
-9715	-90660	-14385	-99353	95028
96648	-61924	62439	97372	-84905
92496	-52169	-37867	-26781	-77338
-27012	-90509	760	93127	59694
-7650	-7565	-65622	66398	-34110
-56768	-66397	-86189	58432	-69758
22303	-20892	-17164	11655	23064
20727	-82686	22208	51312	56872
-48593	-69514	88161	74544	46568
93790	-53687	-80776	-34162	67053
-62474	-22184	7312	28357	-28515
-29796	-11273	-34814	-78381	-36165
84568	-35562	-63597	-76182	-37906
-85456	-97113	59343	51236	82375
-99050	-7622	-71180	-80336	91485
15693	-47400	-93930	82061	63864
-59248	62483	6162	-95995	35277
37343	-27998	34234	30823	44491
47822	91861	6485	75278	11487
-97194	39047	-97112	18777	68979
46807	-79867	-5073	-62360	89341
-15756	26413	-7973	-99488	-56430
74172	-56	83099	68600	-37677
-28573	-25458	-51618	-87666	-97535
81042	57229	-19624	-4422	-40621
58141	78594	-5895	-52635	13938
28212	97318	-90537	75690	50000
-12778	95705	-69916	-10821	58176
-84945	44619	7922	80256	-53659
255	-26577	55949	17232	-66403
42911	-34446	18998	-19230	-4680
-21030	11490	21326	-54377	-46601
77338	-19938	-67487	-25818	-94217
-45303	-89277	6956	-53195	-36641
29137	12176	61636	29467	-36870
-73786	-64116	-25844	-39129	72849
-79399	74850	6355	-33058	-99569
-56078	63161	-5168	-44511	-34659
-58942	96747	8169	3696	-6292
-58825	97879	29110	54867	-55114
-73782	45904	-26562	39885	19881
18664	60466	-36221	-70888	88506
-80648	87887	-65217	-3808	-64656
-45155	19327	-83115	-65308	-49306
86332	-99831	15682	47167	17326
-37682	9686	73850	904	-87908
4289	-40442	-9515	29233	-66640
72527	-16630	-89507	-16521	58269
-50003	37662	-48116	68058	-35975
10330	-52460	17649	89068	79898
-36924	87873	-83815	86699	84473
43447	-98275	-33328	-24903	-61054
21842	-51317	-37696	21114	79544
99536	3056	-36934	-56133	79082
-60201	72031	-58732	-74826	32661
89631	-74657	-31154	-14574	-91334
62864	45718	-2073	978	-80972
839	89644	21786	14426	-20940
33843	63056	17344	88679	9673
42572	-43047	-49020	74845	23340
25644	-38385	-72644	51006	-89941
-90458	42608	44964	-61487	-21736
47680	54650	22623	80514	96031
19169	-39430	55984	-31608	43210
2375	10889	-49474	77322	6234
-70463	-2830	35285	-32253	-5112
70885	-63893	92422	87433	-37003
-85600	-29509	65792	28951	-58618
18272	47443	-177	24992	78837
99766	-7224	63858	-8211	32301
90442	-59269	43434	-58887	68131
22913	-73696	-73973	-45365	-95770
21750	-19655	-11920	95627	-63021
-58232	73094	54345	77805	-26754
82601	-21924	-19962	-82925	-95031
-77551	-95813	-66701	57128	75049
-43026	-38051	45205	-97523	11528
-32705	-22694	20678	-78599	-80377
47629	42704	29244	48903	-1622
-74681	2748	-9747	69850	-95725
-46675	-52105	-3286	-44868	8154
-50588	49320	-89801	71592	66672
-74756	2662	15484	-40749	45147
51636	-60762	94590	3041	-86728
30573	26017	-94622	18563	83701
97096	62373	24702	10703	1486
-79394	43554	98027	52248	42390
-49554	43252	-64370	-63203	35636
90542	69022	-92615	-39323	9612
-80295	-78150	-31608	-20908	65041
-17724	-62560	-65534	-44596	93736
-55583	81745	56559	-78966	-66385
-65275	-78332	30355	7794	-89692
-60072	31268	-9150	86699	62034
25698	96271	-50541	-53209	-20161
95528	67868	37951	97819	55171
55632	94673	-74723	-4740	-72772
46151	-25234	29083	59585	-60073
-31055	22614	-54200	-63203	71608
54007	-95475	87853	28251	-28594
-2013	84892	16367	-82413	-86832
-90149	92252	79591	12629	-61536
67255	-7572	14899	52079	66689
8837	69247	99710	-10627	93049
54484	-25273	-24626	-48306	-23783
-61199	79604	-48823	-42100	-84487
-82331	20920	67	98706	48758
25692	1880	76037	97620	-62842
-42862	54666	-64599	5498	49351
-13302	-79962	20036	-26781	-30599
-63608	-7339	41345	66364	23625
-60966	27669	62064	-98711	50099
83995	-32506	30912	25682	-88299
43072	55654	26061	54677	73008
1047	-72249	-34062	-1761	-24695
-95629	20950	-75832	-97902	-38363
-59701	89773	25012	28669	94218
54685	92829	-54196	77500	-79525
-9557	8051	-1140	59898	-98647
-56637	-68014	4737	9560	-61942
99541	-39834	-91394	84649	47429
-7701	86257	-55928	88261	-60625
36640	-74528	-6815	-81399	-12688
18386	-22086	-79711	-9856	-63864
-87068	14319	27173	37848	-89622
-66628	-1319	74969	-22312	28533
-64901	-4430	-73167	2489	-33047
-14265	-85554	93285	-77198	-7301
-1883	79693	6012	20032	81814
-34220	-12373	-83848	24532	68965
-37998	26798	93499	-52169	-80493
36544	4733	82801	3215	-97526
10886	28406	20090	-30753	20315
22258	-22802	-74388	-68422	-29045
-99497	-66795	43730	-12107	90879
-7185	68346	-68395	36903	-60952
85027	-12123	-249	1729	-7778
83975	-64604	-80441	32934	80094
58230	17473	-14013	-76296	-59921
60062	75003	-76411	70207	92003
-32619	24989	8046	4114	-49435
18487	35325	3069	14833	37791
7832	86374	26060	-12413	-82628
6379	93269	13886	41377	78631
86531	-81788	-20503	80823	-79448
40917	-59229	16767	-80294	-43702
-42202	99013	73400	2201	97685
48530	46052	-53069	59781	60807
26937	68039	12584	-23063	-83642
4735	-18261	43736	-39906	-90398
-77208	-64927	38932	-26011	16351
-27179	81058	-70162	-41298	40363
-48179	83320	-95568	-77406	-96793
14378	88238	-96717	68214	90348
-26033	-78233	-16110	-43761	36285
-85144	16708	86863	59594	59987
13277	28605	39809	72901	19784
-5405	-14530	35138	42954	26965
-16617	-41673	99080	73369	12193
86113	-69855	23008	-40179	44761
57985	89511	-47155	30082	-98775
48904	91657	14246	48223	-56113
81658	64179	85935	-24674	-94471
-73566	-5787	-35413	30649	-80094
-14416	-43002	41395	-9857	51435
-54436	73192	69806	71087	-4723
39560	84088	-78798	-74776	-30110
75645	17288	-83694	-9163	11102
8488	-40702	-33627	21794	-96838
31207	27222	11786	93494	34828
-75772	74290	-67696	76253	-71230
4042	46883	-85196	-93293	-38008
71697	78875	-74640	88952	-48801
-10434	-1843	42911	-18789	-57369
-79919	75883	62263	44003	-9055
-15159	79590	73715	-22486	-79529
-40561	-12166	-79886	52487	74673
57811	79254	-8330	-44879	-48197
70013	39045	-11407	20693	74852
31146	-53243	-34329	54830	55849
-66171	74415	1609	-37117	-33492
17654	-50748	93041	-24234	57279
34480	62604	-88265	-63714	39384
92990	47234	22869	-4697	-35653
-13144	71874	-98031	-97213	-50372
77066	91529	-17022	59627	-79335
37613	93009	-3324	-35824	-80691
53414	-24008	76784	13471	35603
26875	-5042	-480	-80043	-83182
-25943	-71477	76107	-56510	-64648
89422	-39080	-26219	-94045	90122
-63779	73584	72322	-46946	77790
-59439	64740	97647	47008	-87399
87448	-16040	-51560	-30904	19137
15491	-2675	51083	-32686	32784
-8146	6992	-99809	-26957	17281
-9385	36703	26008	-54164	83663
-99488	11445	35726	-70287	-31158
31719	28910	91346	98853	-48201
-68864	35589	-82797	64392	13009
-41347	9752	93794	81396	-57020
67741	91949	-4387	90995	86212
-52745	-11996	-88666	-18990	-5187
-37431	95815	32553	-973	-87888
78117	-11691	-39534	9335	83878
42714	-12018	44090	57209	-73177
14198	20227	-4837	-68249	79457
-27670	62032	36723	23105	78518
38153	-16913	42124	69424	-54292
-19135	95039	-43973	-78724	-27529
56378	27073	71833	-38597	-82104
-61846	-58810	51732	63057	80513
-22197	12658	-57024	-38699	-62942
108	84946	83661	-20943	-55259
75664	82403	-91450	90549	-43328
-61347	24141	43853	-8234	53812
-32556	-74903	18123	44122	86788
5481	-75175	52189	20268	25992
-69008	-69997	-88930	-12618	24540
-444	80039	-30763	-73252	91255
-4661	23511	-25507	-47266	-33874
25472	-48154	49639	26185	-99291
11053	12965	-77891	79817	-89347
-21798	60188	29385	-29115	-89858
-45740	-33092	7099	-28351	50957
99592	-73381	50438	-62476	58639
-81123	56095	2361	-99230	3704
-75552	-69545	53264	-68815	99512
-16914	-98620	-10332	27786	-84250
32098	19427	-49387	95597	-76695
18843	35900	4645	-74952	-98636
-13166	26509	99143	13582	1401
46829	-81572	95343	99160	-35983
67969	45817	-93463	58154	59094
-77130	23704	30800	-63417	-66720
-88505	-7565	2041	44525	-51242
-61219	-49986	-66879	35679	-55781
82238	48694	57464	99077	-85133
40266	49621	65318	-71500	50577
-67403	-91913	90214	69777	25286
62726	-38779	-75820	69113	-28
-73388	-36407	1386	40060	-89043
-66571	-7549	-5322	-20974	-57234
73331	-29139	-41807	-41646	-78945
38755	-14904	-15339	74145	-41183
47547	24010	18612	54584	-55342
-86869	-74369	97150	-11992	5312
-40177	-48627	-58302	28536	4643
-57736	51139	98871	-12478	92749
63226	-66618	-87366	32201	29734
-33200	10473	78657	63289	29012
-26001	28707	-66522	86108	31717
9571	-671	-73312	-3631	41203
-7127	43192	-61372	-62767	14139
88735	31663	-53165	98012	23901
5321	-76842	75448	-29755	76259
-72078	22904	56106	20114	6879
-44490	-82071	-44699	-36628	-54909
31132	84862	52354	58275	-17411
-17763	61639	-18201	-28916	68850
-38871	81589	19798	70350	12315
-40486	2889	5900	-18898	-27011
71118	-36227	43503	-58469	37469
-7872	-7838	-11175	13416	48030
86810	-75744	-2073	5718	-48404
-90057	93590	-99087	-87413	96483
-73132	34301	-58898	35175	-44692
-58707	-41533	77921	-38027	57168
63778	74376	-57257	-81741	-51502
-60951	79854	88469	-10229	58178
11420	-43182	82877	-75573	-20387
-42137	67233	-57471	-59340	-61792
-35497	36425	-40699	79359	37061
-92690	31022	-9176	33271	32429
-97652	7662	-77247	-48194	-79966
-29284	-91208	15821	-62474	95950
39333	43239	9862	24202	29596
-5898	7841	-74709	-10683	-24111
-79860	63303	-40030	54316	74959
2163	-81156	-75886	89953	45557
-81063	56834	-64611	52595	43795
-66003	-64626	-9631	-83409	-33029
11178	-71915	-8892	71857	29956
75041	52538	66723	39764	23515
94920	11089	71463	-9050	-2668
-13701	-73156	-24286	8543	58797
-78105	20960	26102	-71257	-18539
46724	-10751	-9700	-47836	-96646
84070	89145	23552	10979	67268
-98444	75002	10714	62614	-83353
-18915	69226	-94645	-9289	48635
-61705	54590	-62849	-21965	-27743
14055	-51131	61552	-11131	-47292
96248	44412	-3719	54188	-30215
-72288	80079	70522	-7720	34916
-88949	-57969	-68232	-48843	54997
35257	96331	70996	51700	-11224
-84376	37251	55029	-10455	38
-24253	60304	59755	-33467	29375
-69272	-54353	-79976	-2238	-71922
31995	-96469	-97463	64068	-39814
37525	-70385	-4197	-827	14210
75701	27466	-23010	1964	-57890
-95868	-26815	89359	-77840	37348
64255	75208	-10625	54078	-36432
-88340	-76950	11200	-85175	-60043
-37181	-39445	86225	-85524	-65259
54405	27397	68827	-14921	-700
62624	-62161	-76528	-75876	-25844
66284	-96518	-18944	-39684	29750
-82903	64395	63372	-66722	72402
20411	23282	85474	56775	59587
59519	-9229	48282	18974	36252
-69222	20751	41220	-34063	46945
-63542	-19347	15792	-16011	46140
87493	-14634	61604	48168	69131
-20092	73606	-74331	-43692	29323
67866	90751	46963	86370	26775
-61029	46928	49360	13498	98779
-23057	29210	-42111	737	71653
-27820	-62064	-76578	30626	-59493
49706	31402	69042	12749	27048
-87056	9585	44179	-12065	-27305
-52556	40496	62943	-35173	-34021
-81327	-11023	39444	59200	-58168
-14627	33636	-44560	62337	-42054
-50262	-43908	63273	-59878	96468
45698	-71077	-22054	8673	99275
-15634	47285	-3616	98853	72916
91788	59284	-22691	11188	93788
-27137	69610	29189	75287	-70069
-56315	-72583	-49232	-2424	-37992
-10986	-17855	-33327	-73509	-7161
73807	-92778	-6376	-23880	16434
91275	-9969	52798	40072	87306
84693	55756	-9524	56143	50563
-13677	73600	11081	-10573	-8233
-44126	-24519	-90764	-26799	-17734
41214	25462	-8479	-70097	67908
61636	16903	5812	-97437	-63135
34868	-87007	-7601	17852	82326
65820	-11706	-98018	-53249	14957
73289	-35201	-44639	79938	-69457
53573	36756	31528	14762	19986
70432	42192	-32202	-48837	54604
10040	26484	-44041	13894	95755
28997	-99000	99354	29438	8632
40774	600	-63925	-94443	-22524
-12018	43622	11603	95842	35762
66884	69566	61377	-70196	33063
18878	49137	47348	-22760	-70824
12294	33452	62888	-55127	-64003
-57019	59806	2190	16502	-76002
39117	33966	-89386	-22289	36988
-29600	-8595	19345	5959	-35041
-88044	7936	84884	67617	-60773
80556	94663	56462	38041	-88887
-96316	72766	65424	53063	-97383
-86152	-61860	-49252	-22446	-14744
-38781	-88181	37929	79653	76789
-12726	-49834	-65100	-50224	95204
50914	-54146	9303	6342	27322
87920	-79067	-54662	-19467	58137
64048	50149	-67614	-12830	26171
-32672	-23488	-67403	92700	-40049
6075	37763	-27864	-61017	78984
-32520	-93451	-18780	72916	-71164
8562	-12435	-92966	38610	73494
